Total_carbon_emissions,CSR_board_size,Indirect_carbon_emissions,Disclosure_scores,Controversy_level,Disclosure_of_R&D,Renewal_energy,Environmental_scores,Climate_change_policy,Waste_management,Planning_zero_carbon,Issue_green_bonds,Direct_carbon_emissions,MSCI_ESG_index,CSR_commitee,Water_treatment,Scope3_carbon_emissions,Biodiversity,Net_zero_targets,Govt_collaboration,ESG_funds,GHG_sales,Recycling,SDG_targets,Dow_jones_sustainability_index,Energy_conservation,Risk_score
106.73,0,94.62,47.77,2,0,1,23.36,1,1,0,0,12.12,3,0,1,10.25,0,0,0,606,10.25,0,1,1,1,18.75
5.39,0,4.89,33.42,3,0,0,5.98,0,0,0,0,0.49,0,0,0,0.09,0,0,0,165,0.67,0,1,1,0,22.75
0.0,0,0.0,53.48,3,0,0,46.84,1,1,0,0,42354.9,3,0,1,13.65,1,1,0,304,1808.22,0,1,1,1,29.37
0.0,0,0.0,31.73,2,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,732,6.26,0,1,1,0,18.34
57.3,0,50.3,55.67,0,0,0,46.18,0,1,0,0,7.0,0,0,1,30.0,1,1,1,63,5.01,0,3,0,1,0.0
0.0,0,0.0,32.18,2,0,0,0.33,0,0,0,0,0.0,0,0,0,0.0,0,0,0,116,12.46,0,3,1,0,14.39
4873.57,9,3482.44,68.76,3,1,0,64.42,1,1,0,0,1391.13,3,1,1,2111808.0,1,1,1,604,33.95,1,3,1,1,29.95
258.26,4,207.85,50.66,0,0,0,27.51,0,1,0,0,50.41,3,1,1,0.0,0,0,0,747,44.76,0,3,1,1,25.64
0.0,0,0.0,29.99,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,89,42.16,0,1,1,0,0.0
0.0,0,0.0,33.66,2,0,0,2.08,0,1,0,0,0.0,3,0,1,0.0,0,1,0,587,4.57,0,3,1,1,18.18
8100.0,3,3600.0,68.77,4,1,1,63.85,1,1,0,0,4500.0,3,1,1,486.32,1,1,0,384,466.81,0,3,1,0,31.94
445.88,3,422.07,56.61,3,1,0,37.3,1,1,0,0,23.81,0,1,1,5015.18,0,1,1,194,17.38,1,3,0,1,15.18
762.63,0,0.0,36.42,3,0,0,1.24,1,1,0,0,0.0,3,0,0,0.0,0,0,1,211,21.3,0,1,1,1,34.88
3780.0,7,2110.0,57.57,3,1,0,39.5,1,1,0,0,1670.0,3,1,1,0.0,1,1,1,516,42.77,0,3,1,1,40.81
971.0,4,676.0,64.64,2,1,0,52.85,1,1,0,0,295.0,3,1,1,13910.0,1,1,1,1001,59.36,1,3,1,1,21.51
6426.45,3,4572.79,78.36,4,1,1,76.17,1,1,0,0,1853.66,3,1,1,286310.0,1,1,1,605,38.34,0,3,1,1,30.89
0.0,0,0.0,41.34,2,0,0,25.25,0,1,0,0,0.0,3,0,1,0.0,0,0,1,623,19.04,0,3,1,1,12.64
0.0,0,0.0,34.61,0,0,0,0.33,0,0,0,0,0.0,0,0,0,0.0,0,0,1,121,0.94,0,3,1,0,0.0
92.55,3,46.22,61.22,2,1,0,44.58,1,1,0,0,46.33,3,1,1,33.06,1,0,1,1143,4.53,0,3,1,1,22.08
0.0,0,0.0,32.41,2,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,1,0,636,4.9,0,1,1,0,19.18
198.14,3,186.99,48.82,3,0,1,40.68,1,1,0,1,11.15,3,1,1,120.0,0,1,1,708,2.83,0,3,1,1,26.16
2715.37,4,1538.66,49.27,0,1,0,42.31,0,1,0,0,1176.71,0,1,1,0.0,1,1,1,90,166.96,0,3,1,1,0.0
1337.3,0,457.87,53.42,0,1,0,43.01,1,1,0,0,879.43,0,0,1,0.0,1,0,0,163,362.66,1,1,1,1,16.43
0.0,0,0.0,32.77,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,127,8.45,0,1,1,0,0.0
2098.52,6,260.78,60.81,2,1,0,40.89,0,1,0,0,1837.74,3,1,1,84.14,1,0,0,603,288.91,0,3,1,1,23.8
308.39,0,217.67,53.44,2,1,1,52.52,0,1,0,0,90.72,0,0,1,989.71,0,0,0,136,36.21,0,3,1,1,14.51
35.97,5,21.21,56.03,1,0,0,37.09,1,1,0,0,14.77,3,1,0,42.72,0,1,0,752,1.19,0,3,1,1,16.17
14.54,5,7.96,60.45,2,0,0,58.26,1,1,0,0,6.59,3,1,1,45.69,0,0,0,805,2.35,1,3,1,1,9.36
0.0,0,0.0,32.9,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,34.1,0,1,1,0,28.24
0.0,0,0.0,42.13,2,0,0,15.95,1,1,0,0,0.0,3,0,0,0.0,0,0,0,690,2.54,1,3,1,1,13.48
342.56,0,222.73,60.58,3,1,0,58.62,1,1,0,0,119.83,3,0,1,0.0,0,0,1,705,45.66,1,3,1,1,27.21
468.42,3,391.12,68.02,2,1,1,58.71,1,1,0,0,77.3,3,1,1,12243.1,1,1,1,842,13.1,1,3,1,1,11.94
2344.62,0,1906.28,46.84,2,0,1,20.6,0,1,0,0,438.0,3,0,1,2293.06,0,0,0,1272,17.24,1,3,1,1,12.54
2583.88,5,1228.46,45.05,3,0,0,22.05,1,0,0,0,1355.42,3,1,1,0.0,1,1,1,382,67.75,0,3,1,1,29.31
331.3,5,265.1,68.82,2,1,1,61.49,1,1,0,1,66.2,3,1,1,40770.0,1,1,1,897,5.09,1,3,0,1,10.77
112.46,0,96.04,56.49,2,0,1,46.87,1,1,0,0,16.43,3,0,0,124.69,0,0,1,945,1.31,1,3,1,1,22.37
0.0,0,0.0,41.04,2,0,0,14.86,0,1,0,0,0.0,3,0,0,0.0,0,0,0,243,54.37,0,1,1,1,35.45
2578.43,4,801.55,52.46,1,0,0,42.01,0,1,0,0,1776.88,0,1,1,0.0,0,0,0,83,232.99,0,3,1,1,29.33
1496.52,5,1371.62,68.11,2,0,1,68.02,1,1,0,0,124.9,3,1,1,1263.0,1,1,1,910,21.19,1,3,0,1,14.77
0.0,0,0.0,16.32,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,4,26.38,0,1,1,0,0.0
658.95,0,547.05,54.49,2,0,0,43.19,0,1,0,0,111.89,3,0,1,24.0,0,0,0,872,36.82,1,3,1,1,19.6
0.0,3,0.0,46.7,2,0,0,23.98,0,1,0,0,0.0,0,1,1,0.0,1,0,0,140,596.76,0,1,1,0,28.55
0.0,0,0.0,32.56,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,100,7.72,0,3,1,0,0.0
4105.0,3,2615.0,72.32,3,0,1,63.91,1,1,1,0,1490.0,3,1,1,12320.0,1,0,1,1128,89.51,1,3,1,1,17.26
0.0,4,0.0,37.61,2,0,0,1.24,0,1,0,0,0.0,3,1,0,0.0,0,0,1,838,10.05,0,3,1,1,16.34
13660.0,6,3850.0,55.19,3,0,0,34.34,1,1,0,0,9810.0,3,1,1,0.0,1,0,0,733,701.42,1,3,1,1,23.82
34.33,7,29.55,46.73,1,0,0,24.49,0,1,0,0,4.79,3,1,1,59.84,0,0,0,867,5.92,0,3,1,1,15.15
12.86,0,9.68,43.39,2,1,1,20.72,1,1,0,0,3.18,3,0,1,28.35,0,0,0,1185,0.48,0,1,1,1,16.2
0.0,0,0.0,38.18,2,1,0,15.61,0,1,0,0,0.0,3,0,0,0.0,0,0,0,846,6.02,0,3,1,1,19.24
0.0,0,0.0,33.97,1,0,0,0.82,0,1,0,0,0.0,3,0,0,0.0,0,0,0,560,187.12,0,2,1,0,14.32
320.64,0,199.18,43.5,2,1,0,23.01,0,1,0,0,121.46,3,0,1,0.0,0,0,0,806,50.08,1,3,1,1,30.92
0.0,0,0.0,52.12,1,0,0,44.22,0,1,0,0,38.69,0,0,1,27.35,0,0,0,143,83.16,1,3,1,1,10.89
0.0,0,0.0,40.54,0,1,0,16.79,1,1,0,0,0.0,0,0,1,0.0,0,1,1,4,24.92,0,3,1,1,0.0
0.0,0,0.0,31.58,2,0,0,0.0,1,0,0,0,0.0,0,0,0,0.0,0,0,0,173,2.09,0,3,1,0,24.14
1160.32,4,685.82,66.4,4,1,1,76.44,1,1,0,0,474.5,3,1,1,17988.8,1,1,0,1019,13.25,1,3,1,1,25.08
28.63,0,9.37,49.25,1,1,0,29.69,1,1,0,0,19.26,0,0,1,38.87,0,1,0,261,2.93,0,3,1,1,7.47
848.93,3,770.7,54.9,3,0,1,35.06,1,1,0,1,78.23,3,1,1,187.02,1,1,1,1050,4.82,0,3,1,1,29.02
0.0,5,0.0,41.84,4,0,0,1.57,0,1,0,0,0.0,0,1,0,0.0,0,1,1,52,6.95,0,1,1,1,23.42
1088.0,6,646.0,57.91,2,0,1,39.2,1,1,0,0,442.0,3,1,1,0.0,1,0,0,879,88.39,1,3,1,1,26.84
0.0,0,0.0,50.32,2,1,0,30.66,1,1,0,0,0.0,3,0,1,0.0,0,0,0,681,44.95,1,3,1,1,21.19
60.94,5,47.27,48.74,1,1,1,30.96,0,1,0,0,13.67,3,1,0,52.85,0,0,0,798,7.34,0,3,1,1,23.15
4530.0,5,2440.0,68.93,2,1,0,66.75,1,1,0,0,2090.0,3,1,1,12935.0,1,0,0,886,212.26,1,3,1,1,22.05
0.0,3,0.0,52.08,2,0,0,16.55,1,0,0,0,0.0,3,1,1,0.0,1,0,0,598,1283.27,0,3,1,1,18.55
0.0,0,0.0,21.29,2,0,0,2.08,1,1,0,0,0.0,3,0,1,0.0,0,0,0,434,0.36,0,3,1,1,0.0
0.0,0,0.0,40.06,0,0,0,16.46,0,1,0,0,0.0,3,0,1,0.0,0,0,0,746,36.97,1,3,1,1,16.91
567.72,0,529.17,45.16,2,0,1,26.94,1,1,0,0,38.55,0,0,1,462.04,0,0,0,188,24.4,0,3,1,1,12.63
0.0,0,0.0,42.44,3,0,0,17.12,1,1,0,0,0.0,3,0,1,0.0,0,0,0,570,73.46,1,3,1,1,35.3
7251.43,5,4497.09,43.54,3,0,0,21.38,1,1,0,0,2754.33,3,1,1,1751.41,0,0,1,778,47.73,1,3,1,1,21.39
0.0,4,0.0,40.79,2,0,0,16.46,0,1,0,0,0.0,3,1,1,0.0,0,0,0,332,21.19,0,1,1,1,29.66
0.0,0,0.0,39.15,2,1,0,14.38,0,0,0,0,0.0,3,0,0,0.0,0,0,1,871,32.54,0,1,0,0,19.04
103.69,0,77.09,56.53,1,0,0,45.39,1,1,0,0,26.6,3,0,1,45.2,0,1,0,1015,13.29,1,3,1,1,13.66
542.52,0,409.86,54.14,2,0,0,42.28,0,1,0,0,132.65,3,0,1,0.0,0,1,1,474,23.17,0,3,1,1,12.51
70.97,5,68.44,49.1,1,0,0,34.22,0,0,0,0,2.53,3,1,1,86.12,0,0,1,292,4.79,0,1,1,1,11.5
0.0,0,0.0,32.69,2,0,0,0.33,0,0,0,0,0.0,3,0,0,0.0,0,0,0,518,2.58,0,1,1,0,23.06
0.0,0,0.0,28.43,0,0,0,1.75,0,1,0,0,0.0,3,0,1,0.0,0,1,0,285,1.92,0,1,1,1,0.0
14.01,0,11.1,46.27,2,0,0,23.14,1,1,0,0,2.91,3,0,0,32.65,0,0,0,648,0.43,0,3,1,1,16.91
0.0,0,0.0,30.65,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,118,3.5,0,1,1,0,12.53
0.0,0,0.0,32.05,2,0,0,0.33,0,0,0,0,0.0,3,0,0,0.0,0,1,0,812,29.79,0,1,1,0,12.87
1037.2,4,745.68,60.73,3,0,1,42.16,1,1,0,0,291.52,3,1,1,30605.0,1,0,0,218,14.97,0,3,1,1,28.36
0.0,0,0.0,32.69,2,0,0,0.33,0,0,0,0,0.0,3,0,0,0.0,0,0,0,450,7.06,0,3,1,0,16.48
2408.0,0,2054.0,51.3,3,0,0,32.38,0,1,0,0,354.0,3,0,1,0.0,1,0,1,1148,20.23,0,3,1,1,11.49
0.0,0,0.0,32.55,2,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,288,1.08,0,1,0,0,23.09
1612.44,0,1376.0,50.26,2,1,0,36.0,1,1,0,0,236.0,3,0,0,0.0,0,0,0,580,114.52,0,3,1,1,24.01
0.0,0,0.0,31.5,1,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,546,7.1,0,1,1,0,26.16
807.42,0,710.55,46.57,2,0,0,22.41,0,1,0,0,96.88,0,0,1,0.0,0,0,0,184,22.12,1,1,1,1,16.81
0.0,0,0.0,37.67,0,0,0,14.38,0,0,0,0,0.0,0,0,0,0.0,0,0,0,17,5.94,0,0,1,0,0.0
28.88,0,14.06,51.05,2,1,0,30.05,0,1,0,0,14.82,0,0,1,0.0,0,0,0,229,1.7,0,2,1,1,9.95
44300.0,0,7600.0,58.0,3,0,0,46.81,1,1,0,0,36700.0,3,0,1,0.0,1,0,1,0,584.88,0,1,1,1,28.7
0.0,0,0.0,31.69,2,0,0,0.33,0,0,0,0,0.0,3,0,0,0.0,0,0,0,397,4.25,0,3,1,0,29.52
6417.8,0,4878.99,62.16,3,1,1,57.02,1,1,0,0,1538.81,3,0,1,4995.53,1,0,1,586,306.71,1,3,1,1,21.89
0.0,4,88.38,40.23,2,0,0,18.45,0,1,0,0,0.0,3,1,0,72.79,0,1,1,1049,6.6,0,3,1,1,19.45
321.0,0,0.0,41.95,1,0,0,10.21,0,1,0,0,0.0,3,0,1,0.0,0,0,0,808,27.72,0,3,1,0,25.93
0.0,0,0.0,32.9,1,0,0,0.33,0,0,0,0,0.0,0,0,0,0.0,0,0,0,160,76.7,0,3,1,0,35.7
84.76,0,78.49,56.16,4,1,0,38.09,0,1,0,0,6.27,3,0,1,490.29,0,1,1,1310,3.38,0,3,1,1,16.98
117.0,0,89.05,57.52,2,1,0,56.96,1,1,0,0,27.95,3,0,1,0.0,0,0,0,792,22.36,1,1,1,1,26.53
951.8,4,775.74,45.15,3,1,0,33.68,1,1,0,0,176.06,3,1,1,43380.8,1,1,0,850,39.17,1,3,1,1,24.79
287.18,0,195.95,53.42,3,0,0,33.28,1,1,0,0,91.24,3,0,1,27.51,0,1,1,649,1.36,0,3,1,1,15.17
0.0,0,0.0,35.95,0,0,0,3.59,0,1,0,0,0.0,0,0,1,0.0,1,0,0,85,3276.09,0,2,1,1,0.0
1252.4,6,450.8,71.38,3,0,1,66.26,1,1,0,0,801.6,3,1,1,6856.0,0,1,1,1232,27.81,1,3,1,1,21.84
564.0,0,544.0,42.37,4,1,1,20.3,0,0,0,0,20.0,3,0,1,480.0,0,1,0,948,31.31,0,3,1,1,32.54
123.95,5,108.02,52.07,2,0,0,43.19,1,1,0,0,15.93,3,1,1,29.35,0,1,0,797,1.06,0,3,1,1,14.95
0.0,6,0.0,51.15,2,0,0,39.26,1,0,0,0,0.0,3,1,1,0.0,0,1,0,879,299.78,0,3,1,1,17.44
2790.35,5,2692.71,64.52,3,1,1,70.58,1,1,0,0,97.64,3,1,1,21705.3,1,1,1,2003,34.95,1,3,1,1,15.24
0.0,3,0.0,42.05,2,0,0,19.6,0,1,0,0,0.0,3,1,1,0.0,1,0,0,478,315.6,0,1,1,1,14.05
0.0,0,0.0,31.25,1,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,1,529,2.39,0,1,1,0,28.5
1127.29,0,679.25,64.12,2,1,0,48.47,0,1,0,0,448.04,3,0,1,5289.18,0,0,0,508,114.63,1,3,1,1,21.47
1631.24,5,852.94,61.11,3,1,0,54.33,1,1,0,0,778.3,3,1,1,12217.0,1,1,1,793,68.03,1,3,1,1,23.78
0.0,0,0.0,45.41,2,1,0,25.37,1,1,0,1,0.16,3,0,0,7.84,0,1,0,962,0.24,0,3,1,1,10.59
238.75,4,209.3,50.67,3,1,0,33.22,1,0,0,1,29.45,3,1,0,1883.97,0,1,0,956,3.93,0,3,1,1,22.38
6627.76,6,1740.0,80.97,2,0,0,86.17,1,1,0,0,4887.76,3,1,1,4057.09,1,0,0,699,766.84,0,1,1,1,36.87
98.25,0,87.6,61.97,3,1,0,51.65,1,1,0,0,10.65,3,0,1,23.31,0,0,0,801,9.64,1,3,1,1,13.75
0.0,0,0.0,32.34,0,0,0,0.76,0,0,0,0,0.0,0,0,0,0.0,0,0,1,109,214.52,0,1,1,1,0.0
14.36,3,14.36,41.79,2,1,0,21.05,1,1,0,0,0.0,3,1,1,0.0,0,1,0,700,0.0,0,3,1,1,11.93
42.22,0,35.84,42.5,2,0,0,12.23,0,1,0,0,6.39,3,0,1,0.0,0,1,0,0,3.04,0,3,1,1,12.98
223.37,0,145.87,49.75,0,0,0,41.08,1,1,0,0,77.5,0,0,1,0.0,0,0,0,11,26.28,0,1,1,1,0.0
0.0,0,0.0,38.95,2,0,0,15.13,0,0,0,0,0.0,0,0,0,0.0,0,0,0,86,36.56,0,1,1,0,20.36
122.79,0,115.18,48.17,1,1,0,37.21,0,1,0,0,7.61,3,0,0,41.94,0,0,0,679,11.87,0,1,1,0,15.51
0.0,0,0.0,29.87,2,1,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,1,0,807,4.17,0,3,1,0,16.25
386.35,1,0.0,42.42,2,0,0,18.18,0,1,0,0,0.0,3,1,1,0.0,0,1,0,621,33.3,1,3,1,1,14.35
4700.0,6,1600.0,81.2,3,1,0,83.0,1,1,0,1,3100.0,3,1,1,2386.56,1,1,1,944,326.83,0,3,1,1,20.33
202.01,0,173.66,46.34,2,1,0,23.86,0,1,0,0,28.36,3,0,1,13.84,1,1,0,382,18.53,0,1,1,1,11.24
0.0,0,0.0,51.08,2,0,0,44.55,1,1,0,0,0.0,3,0,1,0.0,1,1,0,899,2969.73,0,3,1,1,27.53
315.89,5,289.56,63.3,3,1,1,53.7,1,1,0,0,26.34,3,1,1,16632.3,1,0,1,1180,7.79,1,3,1,1,16.95
0.0,0,0.0,44.7,2,0,1,16.79,1,1,0,0,0.0,0,0,1,0.0,0,0,0,138,20.93,1,2,1,1,15.75
5101.29,0,228.81,57.0,2,1,0,38.96,0,1,0,0,4872.47,3,0,0,10310.7,0,0,1,744,348.44,0,3,1,1,22.73
45.73,5,43.61,49.04,2,0,0,26.73,1,1,0,0,2.13,3,1,1,20.76,1,0,0,814,5.22,0,3,1,1,24.39
511.21,6,370.68,62.21,2,0,0,50.26,1,1,0,0,140.54,3,1,1,1274.44,0,1,1,206,24.27,0,3,1,1,27.4
0.0,0,0.0,33.92,2,0,0,2.42,0,1,0,0,0.0,0,0,1,0.0,0,0,0,131,81.91,0,1,0,1,33.04
51229.0,4,229.0,61.41,2,1,0,62.34,1,1,0,0,51000.0,3,1,1,7125.1,1,1,0,268,1595.13,0,3,1,1,31.62
0.0,0,0.0,49.58,2,0,0,38.3,0,1,0,0,4367.16,3,0,0,0.0,0,1,0,632,329.24,0,3,1,1,32.28
55.47,0,52.9,68.56,2,0,0,72.55,1,1,0,0,2.57,3,0,1,276.37,0,0,1,1512,6.03,1,3,1,1,13.45
0.0,0,0.0,31.38,1,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,577,4.19,0,1,1,0,20.75
15500.0,5,4200.0,58.39,2,1,0,46.93,1,1,0,0,11300.0,3,1,1,63000.0,1,1,0,418,1292.24,0,3,1,1,43.23
290.5,0,234.5,42.07,0,0,0,19.3,0,1,0,0,56.0,0,0,1,0.0,0,0,0,79,41.58,0,2,1,1,0.0
0.0,0,0.0,31.49,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,111,4.46,0,3,1,0,28.56
0.0,0,0.0,40.86,2,0,0,14.86,0,1,0,0,0.0,0,0,0,0.0,0,0,0,60,1033.38,0,1,1,0,40.43
101.41,0,77.44,38.5,1,0,1,10.99,0,1,0,0,23.96,3,0,0,158.02,0,1,0,713,5.08,0,3,1,1,18.18
5000.0,0,2100.0,51.35,1,0,0,26.97,0,1,0,0,2900.0,3,1,1,49600.0,1,0,0,685,621.79,0,1,1,1,23.98
411.29,0,399.99,49.39,2,0,1,37.15,1,1,0,0,11.29,3,0,1,649.54,1,0,0,953,16.76,0,3,1,1,13.92
0.0,0,0.0,32.6,1,0,0,0.33,0,0,0,0,0.0,3,0,0,0.0,0,0,0,591,37.16,0,1,1,0,13.03
150.55,0,95.28,64.41,3,0,0,60.74,0,1,0,0,55.27,0,0,1,11.64,0,0,0,96,19.17,0,3,1,1,19.83
0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,3,0,0,0.0,0,0,0,707,0.0,0,3,1,0,0.0
3825.48,4,212.96,40.81,2,0,0,16.64,1,1,0,0,3612.53,0,1,1,0.0,1,0,0,74,1071.84,0,3,1,1,32.49
0.0,0,0.0,30.52,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,95,4.27,0,1,1,0,0.0
3883.46,0,1384.51,78.96,1,1,0,84.93,1,1,0,0,2498.95,3,0,1,3940.0,1,0,1,834,539.18,0,3,1,1,15.34
0.0,0,0.0,39.12,3,1,0,16.46,0,1,0,0,0.0,3,0,1,0.0,0,0,0,644,12.64,0,3,1,1,27.77
2895.87,0,1339.85,59.94,1,0,0,60.31,1,1,0,0,1556.02,3,0,1,0.0,1,0,0,533,458.54,0,3,1,1,16.66
566.28,0,0.0,41.43,2,0,0,19.93,0,1,0,0,0.0,3,0,1,0.0,0,0,0,580,57.76,0,3,1,1,29.2
0.0,0,0.0,38.44,0,0,0,15.19,0,1,0,0,0.0,0,0,0,0.0,0,0,0,113,4.65,1,3,1,1,0.0
72.63,0,63.19,45.67,2,1,1,30.69,0,1,0,0,9.45,3,0,1,20.84,0,1,0,1130,2.95,0,3,1,1,15.99
0.0,4,0.0,35.91,0,0,0,3.71,0,0,0,0,0.0,0,1,0,0.0,0,0,0,76,334.99,0,1,1,0,0.0
0.0,0,0.0,31.74,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,64,13.67,0,1,1,0,12.3
5480.89,4,1746.37,59.08,3,0,0,45.55,1,1,0,0,3734.52,3,1,1,106158.0,1,1,0,1178,80.28,1,3,1,1,15.94
0.0,0,0.0,32.69,2,0,0,0.33,0,0,0,0,0.0,0,0,0,0.0,0,0,0,77,39.93,0,3,1,0,17.41
1710.0,5,910.0,62.14,3,1,0,54.06,1,1,0,0,800.0,3,1,1,8653.96,1,1,0,976,16.98,1,0,1,1,25.34
4932.13,0,650.53,65.5,5,0,0,68.86,1,1,0,0,4281.6,3,0,1,42594.0,1,0,1,182,317.64,0,3,1,1,35.26
827.28,5,438.9,75.13,3,1,1,74.87,1,1,0,0,388.38,3,1,1,4519.4,1,1,0,269,25.13,0,3,1,1,23.79
35400.0,9,8800.0,56.96,3,0,0,37.6,0,1,0,0,26600.0,3,1,1,0.0,1,0,1,588,367.63,0,3,1,1,29.35
0.0,0,0.0,31.7,0,0,0,0.33,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,534.27,0,1,0,0,0.0
301.69,0,264.42,49.39,3,0,0,24.65,1,1,0,0,37.27,3,0,1,152.04,0,0,0,924,9.66,0,3,0,1,22.34
105.48,0,76.02,48.51,2,0,1,34.94,0,0,0,0,29.45,0,0,0,0.0,0,0,0,115,15.42,0,3,1,1,11.1
0.0,0,0.0,38.2,2,0,0,15.04,1,0,0,0,0.0,0,0,0,0.0,0,0,0,61,144.99,0,1,1,0,42.65
940.0,5,560.0,59.33,1,0,1,56.78,0,1,0,0,380.0,3,1,1,0.0,0,0,0,780,58.87,1,0,1,1,24.33
29145.6,4,558.2,59.85,2,0,0,58.02,1,1,0,0,28587.4,3,1,1,6144.66,1,1,0,276,5424.03,0,3,1,1,33.84
42.85,5,36.78,42.29,1,0,0,19.63,0,1,0,0,6.07,3,1,1,0.0,0,1,0,654,2.29,0,3,1,1,17.22
4924.0,5,2750.0,58.22,3,0,1,61.07,1,1,0,0,2174.0,3,1,1,210173.0,1,0,1,1254,71.7,1,3,1,1,26.61
0.0,0,0.0,34.06,1,0,0,0.33,0,0,0,0,0.0,3,0,0,0.0,0,0,0,790,4.7,0,3,1,0,20.87
70.63,3,57.06,52.3,1,0,0,32.23,1,0,0,1,13.57,3,1,0,27.84,0,1,0,948,0.8,0,3,1,1,16.21
13043.2,5,962.35,64.17,2,0,0,59.44,1,1,0,0,12080.8,3,1,1,13551.5,1,1,1,546,974.38,0,3,1,1,28.46
0.0,5,0.0,33.53,2,0,0,0.33,0,0,0,0,0.0,3,1,0,0.0,0,0,0,613,3.36,0,1,1,0,20.87
148.73,3,111.4,50.85,3,1,0,34.79,1,1,0,0,37.32,0,1,1,0.0,0,1,0,265,8.6,1,3,1,1,15.58
210.41,0,130.39,63.31,4,1,0,67.29,1,1,0,0,80.02,3,0,1,111.25,0,1,0,966,0.0,0,3,1,1,16.59
0.0,0,0.0,34.73,2,1,0,0.33,0,0,0,0,0.0,3,0,0,0.0,0,0,0,498,62.96,0,1,1,0,35.02
0.0,4,0.0,49.36,3,0,0,35.97,0,1,0,0,91.31,3,1,0,39.3,0,0,0,1009,37.68,0,1,1,1,20.9
91.57,0,76.49,32.3,2,0,0,5.44,0,1,0,0,15.08,0,0,1,0.0,1,0,0,91,6.42,0,3,1,1,25.29
0.0,0,0.0,33.64,0,0,0,19.57,0,1,0,0,0.0,0,1,0,0.0,0,0,0,6,73.91,0,3,1,1,0.0
65.15,0,0.0,40.32,2,1,0,18.18,0,1,0,0,0.0,0,0,1,0.0,0,1,0,250,14.87,1,3,1,1,13.18
0.0,0,0.0,31.54,2,0,0,0.48,0,1,0,0,0.0,3,0,0,0.0,0,0,0,590,3.46,0,1,1,0,23.99
0.0,7,0.0,53.87,3,0,0,50.59,1,1,0,0,0.0,3,1,1,0.0,0,0,0,333,26.46,0,3,1,1,34.98
81.7,0,32.9,49.37,2,0,0,29.51,0,1,0,0,48.8,3,0,1,284.4,1,0,1,934,9.62,0,3,1,1,18.15
111.07,5,105.98,46.11,2,1,0,30.75,0,1,0,0,5.09,3,1,1,0.25,1,0,0,868,13.34,0,3,1,1,15.6
0.0,0,0.0,34.0,0,0,0,1.75,0,1,0,0,0.0,0,0,1,0.0,0,1,0,183,3.1,0,3,1,1,22.48
0.0,0,0.0,34.17,0,0,0,1.24,0,1,0,0,0.0,0,0,0,0.0,0,0,0,181,23.4,0,0,1,1,18.47
13747.3,5,261.04,53.04,3,1,0,24.49,1,1,0,0,13486.3,3,1,0,1685.38,0,0,0,803,1445.28,0,2,1,1,21.33
0.0,0,0.0,34.56,0,0,0,3.44,0,0,0,0,0.0,0,0,0,0.0,0,0,0,46,15.27,0,1,1,0,0.0
0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,42,0.0,0,1,1,0,0.0
128.9,0,96.68,43.07,2,0,0,28.57,0,1,0,0,32.22,3,0,1,0.0,1,1,0,986,18.65,0,3,1,1,19.68
0.0,0,0.0,39.15,0,0,0,14.38,0,0,0,0,0.0,3,0,0,0.0,0,0,0,932,9.65,0,1,1,0,22.9
0.0,0,0.0,38.94,2,0,0,15.61,0,1,0,0,0.0,3,0,0,0.0,0,0,0,608,16.77,0,3,1,1,15.93
0.0,0,0.0,36.6,1,0,0,8.52,0,1,0,0,0.0,3,0,1,0.0,0,0,0,284,129.61,1,1,1,1,41.44
803.31,5,115.68,52.81,2,0,0,38.15,0,1,0,0,687.63,0,1,1,10205.7,0,0,0,185,91.44,0,1,1,1,16.09
44.26,0,41.84,51.63,1,1,0,32.62,1,0,0,0,2.43,3,0,0,34.64,0,1,0,1237,1.88,0,3,1,1,14.31
178.0,0,174.0,42.73,2,1,1,25.91,1,1,0,0,4.0,3,0,1,103.0,0,0,0,1254,12.93,0,3,1,1,13.18
0.0,0,0.0,31.56,0,0,0,0.33,0,0,0,0,0.0,0,0,0,0.0,0,1,0,66,54.2,0,1,1,0,0.0
